Datetime,Tweet Id,OriginalText,Username,Text_Cleaned,tokens,Text,Subjectivity,Polarity,NumberOfWords,MeanWordLength,P&SSentiment,SIA Positive Sentiment,SIA Neutral Sentiment,SIA Negative Sentiment,Class
2021-11-01 21:49:03+00:00,1455290816835072002,"@jakepaul @elonmusk And so @bezoge 

It will be hitting High.. 

Strongly recommend to study the project &amp; talk to the team. 

@CryptoRussD is a holder and believer in the project.

@AB84 adopted bezogis. 

@WarrenSapp adopted bezogis.

Many More to join in 

#PlayToEarn #play2earn #Metaverse",CryptoEarner968,and so it will be hitting high strongly recommend to study the project amp talk to the team isholder and believer in the project adopted bezogis adopted bezogis many more to join in,"['hitting', 'high', 'strongly', 'recommend', 'study', 'talk', 'team', 'isholder', 'believer', 'adopted', 'bezogis', 'adopted', 'bezogis', 'many', 'join']",hitting high strongly recommend study talk team isholder believer adopted bezogis adopted bezogis many join,0.591111111111111,0.3644444444444444,15,6.2,Positive,0.3620009999999999,0.638001,1e-06,0
2021-11-01 21:48:57+00:00,1455290791216259077,@Xusagu @metaguardians @Qfields05 @aeutepia @arturs_zukovs @ShimelinWright @xrp173 @NexXxJs @rooijen_mike @BrunoGalrao @afloatingatom @GuardianOfSales @BtCunicorn Ready for the #Metaverse with my #metaguardians!!! Love this project!!,Slashburp,ready for the with my love this project,"['ready', 'love']",ready love,0.55,0.35,2,4.5,Positive,1.000001,1e-06,1e-06,0
2021-11-01 21:48:28+00:00,1455290672114806792,Great @splinterlands overview video from @Altcoinbuzzio #bullish #metaverse #NFT #PlayToEarn https://t.co/CMD4oWavke,MetavestCapital,great overview video from,"['great', 'overview', 'video']",great overview video,0.75,0.8,3,6.0,Positive,0.6720010000000001,0.328001,1e-06,0
2021-11-01 21:47:57+00:00,1455290540048715784,OMG 🥳 Exciting #Veveverse 🚀 #Metaverse https://t.co/ynRE0XIRuD,1Blockchaintech,omg exciting,"['omg', 'exciting']",omg exciting,0.8,0.3,2,5.5,Positive,0.762001,0.238001,1e-06,0
2021-11-01 21:47:21+00:00,1455290390924472321,"@VitalikButerin Have you looked at this video of #BlokTopia - #metaverse for the home of #crypto ? 

Insane graphics - HUGE partners like Coinmarketcap, BitBoyCrypto, Logan Paul, Avalanche, DuckDao, Elrond Network ++ 

#BlokArmy $BLOK #PlayToEarn
https://t.co/U14qKR3FaU",fulltilt_crypto,have you looked at this video of for the home of insane graphics huge partners like coinmarketcap bitboycrypto logan paul avalanche duckdao elrond network blok,"['looked', 'video', 'home', 'insane', 'graphics', 'huge', 'partners', 'like', 'coinmarketcap', 'bitboycrypto', 'logan', 'paul', 'avalanche', 'duckdao', 'elrond', 'network', 'blok']",looked video home insane graphics huge partners like coinmarketcap bitboycrypto logan paul avalanche duckdao elrond network blok,0.95,-0.2999999999999999,17,6.59,Negative,0.223001,0.651001,0.126001,0
2021-11-01 21:47:18+00:00,1455290375988551690,"@StarLinkETH #starl
#Metaverse 

Amazing beta version 
Very exciting
Thanks for all of works 😘😘😘 https://t.co/RbaQt1yUnn",Ramin1987mgs,amazing beta version very exciting thanks for all of works,"['amazing', 'beta', 'version', 'exciting', 'thanks', 'works']",amazing beta version exciting thanks works,0.6333333333333334,0.3666666666666667,6,6.17,Positive,0.767001,0.233001,1e-06,0
2021-11-01 21:46:29+00:00,1455290171553771521,"If you want a quick view of what the #Metaverse might look like, check out the Otherland series by @tadwilliams. Great reading.",LordShinRee,if you wantquick view of what the might look like check out the otherland series by great reading,"['wantquick', 'view', 'might', 'look', 'like', 'check', 'otherland', 'series', 'great', 'reading']",wantquick view might look like check otherland series great reading,0.75,0.8,10,5.8,Positive,0.452001,0.5480010000000001,1e-06,0
2021-11-01 21:46:10+00:00,1455290090188595200,"Officially a digital landlord in Bloktopia and it feels great. Can't wait to buy more up in tomorrow's JOBEs. 

$BLOK #Metaverse #DigitalLandlord https://t.co/IcIMgPPsqC",Mr_Crypto_TA,officiallydigital landlord in bloktopia and it feels great canwait to buy more up in tomorrowjobes blok,"['officiallydigital', 'landlord', 'bloktopia', 'feels', 'great', 'canwait', 'buy', 'tomorrowjobes', 'blok']",officiallydigital landlord bloktopia feels great canwait buy tomorrowjobes blok,0.75,0.8,9,7.89,Positive,0.339001,0.6610010000000001,1e-06,0
2021-11-01 21:44:56+00:00,1455289783228383232,"Metaverse “sounds” cool. feel like it is a dissociation from reality,perhaps zombie like people irl. We are designed to live,enjoy,create in life, not to live in a digital stimulation. Zuckerberg engages and overlooks in criminal activity.pls don’t fall for a pr spin. #Metaverse",anasofficialxo,metaverse sounds cool feel like it isdissociation from reality perhaps zombie like people irl we are designed to live enjoy create in life not to live indigital stimulation zuckerberg engages and overlooks in criminal activity pls donfall forpr spin,"['sounds', 'cool', 'feel', 'like', 'isdissociation', 'reality', 'perhaps', 'zombie', 'like', 'people', 'irl', 'designed', 'live', 'enjoy', 'create', 'life', 'live', 'indigital', 'stimulation', 'zuckerberg', 'engages', 'overlooks', 'criminal', 'activity', 'pls', 'donfall', 'forpr', 'spin']",sounds cool feel like isdissociation reality perhaps zombie like people irl designed live enjoy create life live indigital stimulation zuckerberg engages overlooks criminal activity pls donfall forpr spin,0.54,0.1245454545454545,28,6.32,Positive,0.405001,0.509001,0.087001,0
2021-11-01 21:44:31+00:00,1455289675028090889,"For those of you that simply don’t get it, JOBE is the ability to collect passive income; the more you buy the more you earn. PASSIVELY.

Get ready for the buy wave for tomorrow’s sale, ATH coming

#blok #bloktopia #meta #metaverse #blokarmy #sellersremorse",seudo_nym,for those of you that simply donget it jobe is the ability to collect passive income the more you buy the more you earn passively get ready for the buy wave for tomorrowsale ath coming,"['simply', 'donget', 'jobe', 'ability', 'collect', 'passive', 'income', 'buy', 'earn', 'passive', 'get', 'ready', 'buy', 'wave', 'tomorrowsale', 'ath', 'coming']",simply donget jobe ability collect passive income buy earn passive get ready buy wave tomorrowsale ath coming,0.4285714285714286,0.1,17,5.47,Positive,0.393001,0.607001,1e-06,0
2021-11-01 21:43:43+00:00,1455289473504366595,"Very wise words🔥

Now is your chance to grasp the #Metaverse before the masses!✅

⏳https://t.co/fHow2kRiA2⏳

#BSC #MPC #DeFi #blockchain #GameFi #NFT #NFTCommunity #NFTcollection #NFTGame #BinanceSmartChain https://t.co/FPhdv7y9kN",ModernizingPark,very wise words now is your chance to grasp the before the masses,"['wise', 'words', 'chance', 'grasp', 'masses']",wise words chance grasp masses,0.9,0.7,5,5.2,Positive,0.630001,0.3700009999999999,1e-06,0
2021-11-01 21:43:34+00:00,1455289436221083652,Imagine #QuantumComputing and a #metaverse using evolved technology and cloud technology based on #quantumscience. Seems like real life. @finkd,RocketRabbit12,imagine andusing evolved technology and cloud technology based on seems like real life,"['imagine', 'andusing', 'evolved', 'technology', 'cloud', 'technology', 'based', 'seems', 'like', 'real', 'life']",imagine andusing evolved technology cloud technology based seems like real life,0.3,0.2,11,6.27,Positive,0.200001,0.8000010000000001,1e-06,0
2021-11-01 21:43:01+00:00,1455289298291396614,"Great to see $VEMP @vEmpiredigital on the top gainers list for the month. Interesting to see it's the ONLY Uniswap coin

I think we see a decision soon for the current price action although I'm not too concerned about short-term PA

The #Metaverse #NFT platform will be hot https://t.co/488IPHlYPA https://t.co/48xHLLdqkn",cryptoBandzz,great to see vemp on the top gainers list for the month interesting to see itthe only uniswap cointhink we seedecision soon for the current price action althoughm not too concerned about short term pa the platform will be hot,"['great', 'see', 'vemp', 'top', 'gainers', 'list', 'month', 'interesting', 'see', 'itthe', 'uniswap', 'cointhink', 'seedecision', 'soon', 'current', 'price', 'action', 'althoughm', 'concerned', 'short', 'term', 'platform', 'hot']",great see vemp top gainers list month interesting see itthe uniswap cointhink seedecision soon current price action althoughm concerned short term platform hot,0.4857142857142857,0.3071428571428572,23,5.96,Positive,0.3010009999999999,0.699001,1e-06,0
2021-11-01 21:42:48+00:00,1455289245799567369,"@MonsterArenaBSC It is good to participate in this project airdrop   
 
@nerdwinz
@ibetyouxyz
@thepkspeaks

#Airdrop #GameFi #NFT #PlayToEarn #Metaverse #BSC",iDYTsFFCQVCWZ1g,it is good to participate in this project airdrop,"['good', 'participate', 'airdrop']",good participate airdrop,0.6000000000000001,0.7,3,7.33,Positive,0.592001,0.4080009999999999,1e-06,0
2021-11-01 21:42:04+00:00,1455289059354480643,knigge like me gon have 7 PS5’s in the #Metaverse,dos_vatos,knigge like me gon have   the,"['knigge', 'like', 'gon']",knigge like gon,0.0,0.0,3,4.33,Neutral,0.5560010000000001,0.444001,1e-06,0
2021-11-01 21:41:43+00:00,1455288971249033219,"The #Metaverse is going to change mankind forever, 

1 cool thing is for disabled people who are unable to leave their home,
They can go anywhere with anyone and do anything from the comfort of their own home.",Crypto_Ciaran,the is going to change mankind forever  cool thing is for disabled people who are unable to leave their home they can go anywhere with anyone and do anything from the comfort of their own home,"['going', 'change', 'mankind', 'forever', 'cool', 'thing', 'disabled', 'people', 'unable', 'leave', 'home', 'anywhere', 'anyone', 'anything', 'comfort', 'home']",going change mankind forever cool thing disabled people unable leave home anywhere anyone anything comfort home,0.4833333333333333,-0.1166666666666666,16,6.0,Negative,0.253001,0.6840010000000001,0.063001,0
2021-11-01 21:41:13+00:00,1455288845826760709,"The future is now! Get ready for The Metaverse 2.0, with JGN! 🦁🌏🙌

We are excited to reveal our plans to change the Metaverse! Welcome to Create-to-Play.

Are you ready to Revolutionize The Metaverse with us?

#Metaverse @BinanceChain #BSC @cz_binance 

https://t.co/8T2Vs1EQBq",JGNDeFi,the future is now get ready for the metaverse   with jgn we are excited to reveal our plans to change the metaverse welcome to create to play are you ready to revolutionize the metaverse with us,"['future', 'get', 'ready', 'jgn', 'excited', 'reveal', 'plans', 'change', 'welcome', 'create', 'play', 'ready', 'revolutionize']",future get ready jgn excited reveal plans change welcome create play ready revolutionize,0.5549999999999999,0.315,13,5.85,Positive,0.6800010000000001,0.320001,1e-06,0
2021-11-01 21:40:38+00:00,1455288698317197320,"Hey Mark Zuckerberg,

If you want to experience the awesomeness of the #Metaverse come help my kids online learn for a week. #fb #Meta",Epywhitesox,hey mark zuckerberg if you want to experience the awesomeness of the come help my kids online learn forweek,"['hey', 'mark', 'zuckerberg', 'want', 'experience', 'awesomeness', 'come', 'help', 'kids', 'online', 'learn', 'forweek']",hey mark zuckerberg want experience awesomeness come help kids online learn forweek,0.0,0.0,12,6.0,Neutral,0.2860009999999999,0.714001,1e-06,0
2021-11-01 21:40:25+00:00,1455288642730184709,"@StarLinkETH #starl
#Metaverse 

Amazing beta version 
Very exciting
Thanks for all of works 😘😘😘 https://t.co/D8dO2PT0CQ",Amirali10299835,amazing beta version very exciting thanks for all of works,"['amazing', 'beta', 'version', 'exciting', 'thanks', 'works']",amazing beta version exciting thanks works,0.6333333333333334,0.3666666666666667,6,6.17,Positive,0.767001,0.233001,1e-06,0
2021-11-01 21:38:15+00:00,1455288101081731072,"I want to sell my contribution of XS Roadster . Feel free to dm me if you guys want to buy . 🤔
 
#NTVRK #FRM #Metaverse 
@NetVRk1 @FerrumNetwork https://t.co/kMrmAdzGxi",hoquang49,i want to sell my contribution of xs roadster feel free to dm me if you guys want to buy,"['want', 'sell', 'contribution', 'roadster', 'feel', 'free', 'guys', 'want', 'buy']",want sell contribution roadster feel free guys want buy,0.8,0.4,9,5.22,Positive,0.4960009999999999,0.504001,1e-06,0
2021-11-01 21:36:11+00:00,1455287577582260224,"@PlanetSandbox This project will go much further in the future because the team working on it is very strong. We will be happy to see the achievements and results of this excellent project

@Muhamdhasan4 
@Samsul149 
@Alexakahn1

#Metaverse $PSB",Susisus51670147,this project will go much further in the future because the team working on it is very strong we will be happy to see the achievements and results of this excellent project psb,"['much', 'future', 'team', 'working', 'strong', 'happy', 'see', 'achievements', 'results', 'excellent', 'psb']",much future team working strong happy see achievements results excellent psb,0.7145833333333333,0.5583333333333333,11,6.0,Positive,0.572001,0.4280009999999999,1e-06,0
2021-11-01 21:36:00+00:00,1455287534859214848,"@Bubax_Namamu_II
@khagarah
@sajjad

#SPAT #MetaSpatial #Metaverse #NFTs

Nice project https://t.co/jC2YrfBxDG",Shamsud89711832,nice project,['nice'],nice,1.0,0.6,1,4.0,Positive,1.000001,1e-06,1e-06,0
2021-11-01 21:35:49+00:00,1455287485232304132,@MonsterArenaBSC Nice project #Airdrop #GameFi #NFT #PlayToEarn #Metaverse,Luna124200,nice project,['nice'],nice,1.0,0.6,1,4.0,Positive,1.000001,1e-06,1e-06,0
2021-11-01 21:35:43+00:00,1455287460234137604,"@StarLinkETH #starlink is  the best  project in #metavers

#StarL
#StarLink
#Metaverse
@StarLinkPower
@Woof_Decentra 
@StarLinkETH
@StarLinkPersian",shayanmasters,is the best project in,['best'],best,0.3,1.0,1,4.0,Positive,1.000001,1e-06,1e-06,0
2021-11-01 21:35:22+00:00,1455287372799565830,Who's got images or video of their experience in the $Starl #metaverse from this weekend's limited beta testing? We'd love to see👀! Please share and tag us🙏🏽 #aaagaming #gamefi #blockchaingames #crypto #NFTCommunity,StarLinkETH,whogot images or video of their experience in the starl from this weekendlimited beta testing welove to see please share and tag us,"['whogot', 'images', 'video', 'experience', 'starl', 'weekendlimited', 'beta', 'testing', 'welove', 'see', 'please', 'share', 'tag']",whogot images video experience starl weekendlimited beta testing welove see please share tag,0.0,0.0,13,6.15,Neutral,0.2900009999999999,0.710001,1e-06,0
2021-11-01 21:35:19+00:00,1455287360095092738,"The #OlySport #Metaverse makes use of virtual real estate that is backed by real land, adding an extra layer of value to it as owners can earn interest from it.
Thank you @GritDaily for introducing Oly Sport to everyone! 
#OLY #RaceToWin @GritDaily",oly_sport,the makes use of virtual real estate that is backed by real land adding an extra layer of value to it as owners can earn interest from it thank you for introducing oly sport to everyone,"['makes', 'use', 'virtual', 'real', 'estate', 'backed', 'real', 'land', 'adding', 'extra', 'layer', 'value', 'owners', 'earn', 'interest', 'thank', 'introducing', 'oly', 'sport', 'everyone']",makes use virtual real estate backed real land adding extra layer value owners earn interest thank introducing oly sport everyone,0.2333333333333333,0.1333333333333333,20,5.5,Positive,0.3600009999999999,0.640001,1e-06,0
2021-11-01 21:34:21+00:00,1455287118972919810,"$VR1  13.5c
#Vections SP up about 40% since the FB (META) announcement to create the #Metaverse as investors jumping onboard.

Vections SaaS and #VirtualReality is the only ASX play  for this exposure. https://t.co/qzuGMktQyz",Dimitrios_1963,   sp up about  since the fb meta announcement to create the as investors jumping onboard vections saas and is the only asx play for this exposure,"['since', 'announcement', 'create', 'investors', 'jumping', 'onboard', 'vections', 'saas', 'asx', 'play', 'exposure']",since announcement create investors jumping onboard vections saas asx play exposure,0.0,0.0,11,6.64,Neutral,0.333001,0.6670010000000001,1e-06,0
2021-11-01 21:34:04+00:00,1455287048571478022,"Hi! We have so much to cover this evening, I hope you will tune in! 
@JudicialWatch’s @TomFitton, @ClimateDepot’s Marc Morano, rapper @ImLozaAlexander, @KassyDillon, @RepVernonJones, &amp; @DanGeltrude will join me. 
Topics include: #G20 #LetsGoBrandon, #Metaverse #Fauci plus more! https://t.co/Kiw7DbAOFg",STEPHMHAMILL,hi we have so much to cover this eveninghope you will tune in marc morano rapper amp will join me topics include plus more,"['much', 'cover', 'eveninghope', 'tune', 'marc', 'morano', 'rapper', 'join', 'topics', 'include', 'plus']",much cover eveninghope tune marc morano rapper join topics include plus,0.2,0.2,11,5.55,Positive,0.180001,0.820001,1e-06,0
2021-11-02 23:59:49+00:00,1455686114904268801,"I just minted my first #NFT on @opensea. These will be the only ones in existence. Did it for fun more than anything. And since it's on my wall in the living room. It might as well be on my wall in the #metaverse. #TheOnlyOne

https://t.co/6oOx2kQUtZ",HypnoTo78733548,i just minted my first on these will be the only ones in existence did it for fun more than anything and since iton my wall in the living room it might as well be on my wall in the,"['minted', 'first', 'ones', 'existence', 'fun', 'anything', 'since', 'iton', 'wall', 'living', 'room', 'might', 'well', 'wall']",minted first ones existence fun anything since iton wall living room might well wall,0.2666666666666666,0.275,14,5.07,Positive,0.3100009999999999,0.690001,1e-06,0
2021-11-02 23:59:48+00:00,1455686110009380867,"@Enter_Realm My Goal is to build a K-GAME Realm in the REALM #metaverse. I hope all the game player enjoy and share in REALM. To be able to this we have to cooperate with 
many game player and youtuber. I want to see first @faker
 
@Enter_Realm

  #buildtoearn",Riclumiere,my goal is to buildk game realm in the realmhope all the game player enjoy and share in realm to be able to this we have to cooperate with many game player and youtuberwant to see first,"['goal', 'buildk', 'game', 'realm', 'realmhope', 'game', 'player', 'enjoy', 'share', 'realm', 'able', 'cooperate', 'many', 'game', 'player', 'youtuberwant', 'see', 'first']",goal buildk game realm realmhope game player enjoy share realm able cooperate many game player youtuberwant see first,0.4511904761904762,0.0642857142857142,18,5.56,Positive,0.252001,0.748001,1e-06,0
2021-11-02 23:57:26+00:00,1455685512044453891,"Whales accumulate $ntvrk
Check this. Huge pomp is coming:)

Today 3 time Green dildo in 1m 
$Blok $naka $vra $shiba $flame $sand $hero $axs
#metaverse https://t.co/5peKG8ReqO",Drelino,whales accumulate ntvrk check this huge pomp is coming today  time green dildo in  blok naka vra shiba flame sand hero axs,"['whales', 'accumulate', 'ntvrk', 'check', 'huge', 'pomp', 'coming', 'today', 'time', 'green', 'dildo', 'blok', 'naka', 'vra', 'shiba', 'flame', 'sand', 'hero', 'axs']",whales accumulate ntvrk check huge pomp coming today time green dildo blok naka vra shiba flame sand hero axs,0.6,0.1,19,4.79,Positive,0.258001,0.742001,1e-06,0
2021-11-02 23:54:16+00:00,1455684717345312770,"@GameFi_Official @oly_sport $GAFI #OlySport #Metaverse 

Good project intarastin for the project intarastin

 It's good project and Nice project",MdLovel95233583,gafi good project intarastin for the project intarastin itgood project and nice project,"['gafi', 'good', 'intarastin', 'intarastin', 'itgood', 'nice']",gafi good intarastin intarastin itgood nice,0.8,0.6499999999999999,6,6.33,Positive,0.588001,0.4120009999999999,1e-06,0
2021-11-02 23:53:49+00:00,1455684604833112065,"@NFTCryptoPlanes @cryptocarsgame @BinanceChain I'm sure this is a great project. 
I'm lucky to be involved. If you don't want to miss it, join us as soon as possible
@evinvin6
@Anikpanca73
@Puguhirawan3 

AutomobileAirplane
#Metaverse #CryptoPlanes #CryptoCars #MVBIII $CPAN $CCAR",Ceppy00770561,isure this isgreat projectm lucky to be involved if you donwant to miss it join us as soon as possible automobileairplane cpan ccar,"['isure', 'isgreat', 'projectm', 'lucky', 'involved', 'donwant', 'miss', 'join', 'soon', 'possible', 'automobileairplane', 'cpan', 'ccar']",isure isgreat projectm lucky involved donwant miss join soon possible automobileairplane cpan ccar,0.9166666666666669,0.1666666666666666,13,6.62,Positive,0.3010009999999999,0.602001,0.096001,0
2021-11-02 23:52:48+00:00,1455684346015322113,"A fantastic win for racial equality in technology!

https://t.co/UmQSulZpJN

#BuildBackBetter #Facebook #BlackLivesMatter #technology #Metaverse",bryantjamestech,a fantastic win for racial equality in technology,"['fantastic', 'win', 'racial', 'equality', 'technology']",fantastic win racial equality technology,0.65,0.6000000000000001,5,7.2,Positive,0.712001,0.2880009999999999,1e-06,0
2021-11-02 23:52:38+00:00,1455684307566186496,MemeCoinUniverse is a collection of 10 fun and engaging projects all designed to solve a problem currently existing in the ERC20 space.    #MCU #Ethereum #Metaverse #BNB  #Shib #Shytoshi #ElonMusk @TheNotoriousMMA @garyvee,KelevraKing,memecoinuniverse iscollection of  fun and engaging projects all designed to solveproblem currently existing in the  space,"['memecoinuniverse', 'iscollection', 'fun', 'engaging', 'designed', 'solveproblem', 'currently', 'existing', 'space']",memecoinuniverse iscollection fun engaging designed solveproblem currently existing space,0.4333333333333333,0.2333333333333333,9,9.0,Positive,0.449001,0.5510010000000001,1e-06,0
2021-11-02 23:51:59+00:00,1455684141257744386,"Huge win for the #SaitamaWolfPack
By far my favorite exchange. $Saita about to break the #Metaverse. 
LFG!!!! 

#Saitama #Crypto #ERC20 #blockchain #Saitastic #Ethereum
#SaitaMask #WenBinance #KuCoin
@kucoincom @KuCoinUpdates 
@InuSaitama @Saitamaguru1 https://t.co/gF91v5pMpo",dfreshx2,huge win for the by far my favorite exchange saita about to break the lfg,"['huge', 'win', 'far', 'favorite', 'exchange', 'saita', 'break', 'lfg']",huge win far favorite exchange saita break lfg,0.825,0.45,8,4.88,Positive,0.645001,0.3550009999999999,1e-06,0
2021-11-02 23:51:43+00:00,1455684073574309891,"Those thinking it will be an “Alphabet”type shift are kidding. $FB CEO wants to be more like $TSLA Elon Musk. Doesn’t just want to data mine people with ads in a MySpace like platform popular bc it was exclusive &amp; better design both ways. 
#Metaverse bigger than they’re makin it",TheFalconDive,those thinking it will be an alphabet type shift are kidding fb ceo wants to be more like tsla elon musk doesnjust want to data mine people with ads inmyspace like platform popular bc it was exclusive amp better design both ways bigger than they re makin it,"['thinking', 'alphabet', 'type', 'shift', 'kidding', 'ceo', 'wants', 'like', 'tsla', 'elon', 'musk', 'doesnjust', 'wants', 'data', 'mine', 'people', 'ads', 'inmyspace', 'like', 'platform', 'popular', 'exclusive', 'better', 'design', 'ways', 'bigger', 'makin']",thinking alphabet type shift kidding ceo wants like tsla elon musk doesnjust wants data mine people ads inmyspace like platform popular exclusive better design ways bigger makin,0.42,0.3,27,5.59,Positive,0.393001,0.607001,1e-06,0
2021-11-02 23:50:40+00:00,1455683812491468800,"Meta Daily News coming at you‼️

Are you going to play this game?
#Meta #Metaverse #ARPG https://t.co/08JbHn5Uzd",metaverse_tv,meta daily news coming at you are you going to play this game,"['daily', 'news', 'coming', 'going', 'play', 'game']",daily news coming going play game,0.2,-0.2,6,4.67,Negative,0.324001,0.6760010000000001,1e-06,0
2021-11-02 23:49:41+00:00,1455683561718263809,"Meta Daily News coming at you‼️

Are you going to play this game? 
#Metaverse #dailynews https://t.co/fHkwnR68kz",bizesports,meta daily news coming at you are you going to play this game,"['daily', 'news', 'coming', 'going', 'play', 'game']",daily news coming going play game,0.2,-0.2,6,4.67,Negative,0.324001,0.6760010000000001,1e-06,0
2021-11-02 23:48:33+00:00,1455683280431247360,Good things come to those who wait. The #best #node is here #cryptocurrency #cryptotwitter #altseason #metaverse #altcoins #passiveincome #yieldfarming #apy #paidindag $strong $time $ohm https://t.co/il1hm0Fz76,Nick_Terramoon,good things come to those who wait the is here strong time ohm,"['good', 'things', 'come', 'wait', 'strong', 'time', 'ohm']",good things come wait strong time ohm,0.6666666666666667,0.5666666666666667,7,4.43,Positive,0.5540010000000001,0.446001,1e-06,0
2021-11-02 23:48:29+00:00,1455683262920134659,"This my X-chain #NFT photo on #Avalanche about @pangolindex .
#PNG is still develop like this photo.
#Avalanche is will be mainnet to internet and #Metaverse.
Stay tuned.
#AVAX is #AVAX. https://t.co/fKnlPidKdd",AkgOmer,this mychain photo on about is still develop like this photo is will be mainnet to internet and stay tuned is,"['mychain', 'photo', 'still', 'develop', 'like', 'photo', 'mainnet', 'internet', 'stay', 'tuned']",mychain photo still develop like photo mainnet internet stay tuned,0.0,0.0,10,5.7,Neutral,0.217001,0.7830010000000001,1e-06,0
2021-11-02 23:46:26+00:00,1455682746949328896,"@NFTCryptoPlanes @cryptocarsgame @BinanceChain I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.
I love it🥰🥰🥰
@Misugihzun182 
@moonratzy 
@No_val_zee 
#Metaverse #CryptoPlanes #CryptoCars #MVBIII $CPAN #CCAR",Tazkya2906,i believe this isfaithful project the projector haslot of attractions so hopefully the project will be better in the future and will be the bestlove it cpan,"['believe', 'isfaithful', 'projector', 'haslot', 'attractions', 'hopefully', 'better', 'future', 'bestlove', 'cpan']",believe isfaithful projector haslot attractions hopefully better future bestlove cpan,0.3125,0.25,10,7.6,Positive,0.5450010000000001,0.455001,1e-06,0
2021-11-02 23:45:06+00:00,1455682411010867211,"#Metaverse is coming. Will you be ready?

THIS⬇️⬇️⬇️ https://t.co/DbHHv2sxxD",AtopTheParabola,is coming will you be ready this,"['coming', 'ready']",coming ready,0.5,0.2,2,5.5,Positive,0.714001,0.2860009999999999,1e-06,0
2021-11-02 23:43:15+00:00,1455681945522741249,"#Metaverse one of the best ones with unreal engine… if you are not going crazy for $GAYA, you are missing out on some thing 
#bitcoin $ETH $MATIC #cryptogames https://t.co/DFaBMPM7St",JigyasuBandhu,one of the best ones with unreal engine if you are not going crazy for gaya you are missing out on some thing eth matic,"['best', 'ones', 'unreal', 'going', 'crazy', 'gaya', 'missing', 'thing', 'matic']",best ones unreal going crazy gaya missing thing matic,0.4166666666666667,0.0666666666666666,9,5.0,Positive,0.2840009999999999,0.405001,0.3110009999999999,0
2021-11-02 23:42:52+00:00,1455681847241822212,"@NFTCryptoPlanes @cryptocarsgame @BinanceChain This project is very great

@Adamsyfl973
@Pencariduit10
@SulistiyoTanoyo

#Metaverse #CryptoPlanes #CryptoCars #MVBIII $CPAN $CCAR",AnggitFirmans16,this project is very great cpan ccar,"['great', 'cpan', 'ccar']",great cpan ccar,0.75,0.8,3,4.33,Positive,0.6720010000000001,0.328001,1e-06,0
2021-11-02 23:42:38+00:00,1455681788056047622,"@rariohq #cricket #metaverse tour will be awesome. Keep building, the future is bright",knights_grey,tour will be awesome keep building the future is bright,"['tour', 'awesome', 'keep', 'building', 'future', 'bright']",tour awesome keep building future bright,0.6416666666666666,0.5666666666666668,6,5.83,Positive,0.636001,0.3640009999999999,1e-06,0
2021-11-02 23:41:57+00:00,1455681618845126656,"@NFTCryptoPlanes @cryptocarsgame @BinanceChain Nice project
@PerkosaChiBiOFC 
@GinaContolini 
@louhngle 
#Metaverse #CryptoPlanes #CryptoCars #MVBIII",iancurix,nice project,['nice'],nice,1.0,0.6,1,4.0,Positive,1.000001,1e-06,1e-06,0
2021-11-02 23:41:04+00:00,1455681396123451393,Holding $ELA is like holding something no one knows about but will explode on the scene in near future. #WEB3 #Metaverse Not Financial Advice.,JasonThriver,holding ela is like holding something no one knows about but will explode on the scene in near future not financial advice,"['holding', 'ela', 'like', 'holding', 'something', 'knows', 'explode', 'scene', 'near', 'future', 'financial', 'advice']",holding ela like holding something knows explode scene near future financial advice,0.175,0.0333333333333333,12,6.0,Positive,0.185001,0.815001,1e-06,0
2021-11-02 23:40:59+00:00,1455681374850015243,"Want to experience NFT Gaming, Metaverses, GameFi, and more? Be sure  to follow @VirtualPangea as they navigate the future of Blockchain Gaming Technology.

#cryptocurrency #CryptocurrencyNews #Crypto #CryptoSignals #cryptotwitter #cryptogem #GameFi #Metaverse #Meta https://t.co/vkd4j7BfJP",HogeFinance,want to experience nft gaming metaverses gamefi and more be sure to follow as they navigate the future of blockchain gaming technology,"['want', 'experience', 'gaming', 'metaverses', 'sure', 'follow', 'navigate', 'future', 'gaming', 'technology']",want experience gaming metaverses sure follow navigate future gaming technology,0.5069444444444444,0.25,10,7.0,Positive,0.3100009999999999,0.690001,1e-06,0
2021-11-02 23:40:56+00:00,1455681360425668615,"@GameFi_Official @oly_sport If you're looking to invest, this is worth checking out. Lets go to moon... Kudus to the dev team and community.
@BulatMelody
@VitalikNakamo2
@cryptopian10

$GAFI #OlySport #Metaverse",crypto_jtr,if you re looking to invest this is worth checking out lets go to moon kudus to the dev team and community gafi,"['looking', 'invest', 'worth', 'checking', 'lets', 'moon', 'kudus', 'dev', 'team', 'community', 'gafi']",looking invest worth checking lets moon kudus dev team community gafi,0.1,0.3,11,5.36,Positive,0.160001,0.840001,1e-06,0
